T,Strike,Type,Market_Price,SSVI_Price,Error_USD
0.054179818293377445,69000.0,put,1418.113125,1310.7391965526513,-107.37392844734882
0.054179818293377445,70000.0,call,4508.8725,4332.203094710756,-176.66940528924442
0.054179818293377445,70000.0,put,1709.008125,1652.960220261186,-56.04790473881417
0.054179818293377445,71000.0,call,3854.35875,3728.7361839619844,-125.62256603801552
0.054179818293377445,71000.0,put,2072.626875,2050.129125591695,-22.497749408305026
0.054179818293377445,72000.0,call,3236.206875,3181.5396252825085,-54.66724971749136
0.054179818293377445,72000.0,put,2472.6075,2503.568382991525,30.960882991525068
0.054179818293377445,73000.0,call,2690.77875,2690.7803908973,0.0016408973001489358
0.054179818293377445,73000.0,put,2945.311875,3013.444964685601,68.13308968560113
0.054179818293377445,74000.0,call,2218.074375,2255.5065520738244,37.43217707382428
0.054179818293377445,74000.0,put,3472.5590625,3578.806941941417,106.2478794414169
0.054179818293377445,75000.0,call,1818.09375,1873.7466653342271,55.652915334227146
0.054179818293377445,75000.0,put,4054.3490625,4197.682871281111,143.3338087811112
0.054179818293377445,76000.0,call,1454.4750000000001,1542.6585547130817,88.18355471308155
0.054179818293377445,76000.0,put,4636.1390625,4867.230576739268,231.09151423926778
0.054179818293377445,78000.0,call,909.046875,1017.8818976022958,108.8350226022958
0.054179818293377445,80000.0,call,545.428125,648.2034639955236,102.77533899552361
0.054179818293377445,85000.0,call,156.3560625,180.65840842383295,24.302345923832945
0.13089214706050073,40000.0,call,32871.135,32832.35357460775,-38.78142539225519
0.13089214706050073,40000.0,put,65.451375,44.599769310394095,-20.851605689605904
0.13089214706050073,45000.0,call,27907.739062500004,27901.031219194534,-6.7078433054703055
0.13089214706050073,45000.0,put,116.35799999999999,105.27693823500022,-11.081061764999774
0.13089214706050073,48000.0,call,24962.4271875,24970.2043410255,7.777153525497852
0.13089214706050073,48000.0,put,163.6284375,169.64977466866048,6.021337168660494
0.13089214706050073,50000.0,call,23035.247812499998,23033.847925713526,-1.3998867864720523
0.13089214706050073,50000.0,put,214.53506249999998,230.09316909182962,15.558106591829642
0.13089214706050073,52000.0,call,21108.068437500002,21116.085254212063,8.016816712060972
0.13089214706050073,52000.0,put,272.7140625,309.13030732549987,36.41624482549986
0.13089214706050073,54000.0,call,19180.889062500002,19221.93469253111,41.045630031108885
0.13089214706050073,54000.0,put,352.7101875,411.7795553796768,59.069367879676804
0.13089214706050073,56000.0,call,17271.890625,17357.64395505072,85.75333005072025
0.13089214706050073,56000.0,put,472.704375,544.2886276344188,71.58425263441882
0.13089214706050073,57000.0,call,16381.024687500001,16439.051940188692,58.02725268869108
0.13089214706050073,57000.0,put,545.428125,624.0965176399613,78.66839263996133
0.13089214706050073,58000.0,call,15453.796875,15530.96746558202,77.17059058201994
0.13089214706050073,58000.0,put,618.151875,714.4119479008441,96.26007290084408
0.13089214706050073,59000.0,call,14544.75,14634.647511691146,89.89751169114606
0.13089214706050073,59000.0,put,709.0565625,816.4918988775389,107.43533637753887
0.13089214706050073,60000.0,call,13653.8840625,13751.484269664666,97.60020716466715
0.13089214706050073,60000.0,put,818.1421875,931.7285617186262,113.58637421862625
0.13089214706050073,61000.0,call,12763.018124999999,12883.015253692836,119.99712869283758
0.13089214706050073,61000.0,put,945.40875,1061.6594506143683,116.25070061436827
0.13089214706050073,62000.0,call,11944.8759375,12030.931996165898,86.05605866589758
0.13089214706050073,62000.0,put,1090.85625,1207.9760979549883,117.11984795498824
0.13089214706050073,63000.0,call,11108.5528125,11197.086091859615,88.53327935961534
0.13089214706050073,63000.0,put,1254.4846875,1372.530098516274,118.04541101627387
0.13089214706050073,64000.0,call,10290.410625,10383.490879379853,93.0802543798527
0.13089214706050073,64000.0,put,1454.4750000000001,1557.334790904075,102.85979090407477
0.13089214706050073,65000.0,call,9508.6303125,9592.316485102892,83.68617260289284
0.13089214706050073,65000.0,put,1672.64625,1764.5603014946792,91.91405149467914
0.13089214706050073,66000.0,call,8745.0309375,8825.875359209036,80.8444217090364
0.13089214706050073,66000.0,put,1908.9984375,1996.5190804683953,87.52064296839535
0.13089214706050073,67000.0,call,8017.7934375,8086.594921010728,68.80148351072785
0.13089214706050073,67000.0,put,2181.7125,2255.6385471376525,73.9260471376524
0.13089214706050073,68000.0,call,7326.917812500001,7376.9737072007265,50.05589470072573
0.13089214706050073,68000.0,put,2472.6075,2544.4172381952303,71.80973819523024
0.13089214706050073,69000.0,call,6654.2231249999995,6699.517789630161,45.294664630161606
0.13089214706050073,69000.0,put,2818.0453125,2865.3612254922155,47.315912992215544
0.13089214706050073,70000.0,call,6036.07125,6056.65557923093,20.584329230930052
0.13089214706050073,70000.0,put,3181.6640625,3220.8989199605567,39.23485746055667
0.13089214706050073,71000.0,call,5436.1003125,5450.631803909077,14.531491409076807
0.13089214706050073,71000.0,put,3599.825625,3613.2750495062537,13.449424506253763
0.13089214706050073,72000.0,call,4872.49125,4883.385535169873,10.894285169873001
0.13089214706050073,72000.0,put,4036.168125,4044.42868563463,8.260560634629655
